,Unnamed: 0,label,url,brand,name,skin_type,price,concern,img,cs
230,230,face-moisturizer,https://www.sephora.com/product/clarins-super-restorative-anti-aging-day-cream-all-skin-types-P501566?skuId=2604106&icid2=products%20grid:p501566:product,clarins,super restorative anti-aging day moisturizer,dry,$134.00 ,"fine lines,wrinkles, dryness,loss of firmness,elasticity",https://www.sephora.com/productimages/sku/s2604106-main-zoom.jpg?imwidth=175,0.36514837167011077
230,230,face-moisturizer,https://www.sephora.com/product/clarins-super-restorative-anti-aging-day-cream-all-skin-types-P501566?skuId=2604106&icid2=products%20grid:p501566:product,clarins,super restorative anti-aging day moisturizer,combination,$134.00 ,"fine lines,wrinkles, dryness,loss of firmness,elasticity",https://www.sephora.com/productimages/sku/s2604106-main-zoom.jpg?imwidth=175,0.2886751345948129
230,230,face-moisturizer,https://www.sephora.com/product/clarins-super-restorative-anti-aging-day-cream-all-skin-types-P501566?skuId=2604106&icid2=products%20grid:p501566:product,clarins,super restorative anti-aging day moisturizer,oily,$134.00 ,"fine lines,wrinkles, dryness,loss of firmness,elasticity",https://www.sephora.com/productimages/sku/s2604106-main-zoom.jpg?imwidth=175,0.3333333333333334
231,231,face-moisturizer,https://www.sephora.com/product/supergoop-play-100-mineral-lotion-spf-50-P482746?skuId=2535755&icid2=products%20grid:p482746:product,supergoop!, play 100% mineral sunscreen lotion spf 30 with green algae,normal,$38.00 ,"fine lines,wrinkles, redness,loss of firmness,elasticity",https://www.sephora.com/productimages/sku/s2535755-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.3333333333333334
231,231,face-moisturizer,https://www.sephora.com/product/supergoop-play-100-mineral-lotion-spf-50-P482746?skuId=2535755&icid2=products%20grid:p482746:product,supergoop!, play 100% mineral sunscreen lotion spf 30 with green algae,dry,$38.00 ,"fine lines,wrinkles, redness,loss of firmness,elasticity",https://www.sephora.com/productimages/sku/s2535755-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.5000000000000001
231,231,face-moisturizer,https://www.sephora.com/product/supergoop-play-100-mineral-lotion-spf-50-P482746?skuId=2535755&icid2=products%20grid:p482746:product,supergoop!, play 100% mineral sunscreen lotion spf 30 with green algae,combination,$38.00 ,"fine lines,wrinkles, redness,loss of firmness,elasticity",https://www.sephora.com/productimages/sku/s2535755-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.408248290463863
231,231,face-moisturizer,https://www.sephora.com/product/supergoop-play-100-mineral-lotion-spf-50-P482746?skuId=2535755&icid2=products%20grid:p482746:product,supergoop!, play 100% mineral sunscreen lotion spf 30 with green algae,oily,$38.00 ,"fine lines,wrinkles, redness,loss of firmness,elasticity",https://www.sephora.com/productimages/sku/s2535755-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.3333333333333334
232,232,face-moisturizer,https://www.sephora.com/product/benefiance-wrinkle-smoothing-cream-P448200?skuId=2234144&icid2=products%20grid:p448200:product,shiseido,benefiance wrinkle smoothing cream,normal,$77.00 ,"fine lines,wrinkles, dryness,loss of firmness,elasticity",https://www.sephora.com/productimages/sku/s2234144-main-zoom.jpg?imwidth=175,0.3333333333333334
232,232,face-moisturizer,https://www.sephora.com/product/benefiance-wrinkle-smoothing-cream-P448200?skuId=2234144&icid2=products%20grid:p448200:product,shiseido,benefiance wrinkle smoothing cream,dry,$77.00 ,"fine lines,wrinkles, dryness,loss of firmness,elasticity",https://www.sephora.com/productimages/sku/s2234144-main-zoom.jpg?imwidth=175,0.36514837167011077
232,232,face-moisturizer,https://www.sephora.com/product/benefiance-wrinkle-smoothing-cream-P448200?skuId=2234144&icid2=products%20grid:p448200:product,shiseido,benefiance wrinkle smoothing cream,combination,$77.00 ,"fine lines,wrinkles, dryness,loss of firmness,elasticity",https://www.sephora.com/productimages/sku/s2234144-main-zoom.jpg?imwidth=175,0.2886751345948129
232,232,face-moisturizer,https://www.sephora.com/product/benefiance-wrinkle-smoothing-cream-P448200?skuId=2234144&icid2=products%20grid:p448200:product,shiseido,benefiance wrinkle smoothing cream,oily,$77.00 ,"fine lines,wrinkles, dryness,loss of firmness,elasticity",https://www.sephora.com/productimages/sku/s2234144-main-zoom.jpg?imwidth=175,0.3333333333333334
233,233,face-moisturizer,https://www.sephora.com/product/renergie-lift-multi-action-night-P376135?skuId=2694511&icid2=products%20grid:p376135:product,lancôme,rénergie lift multi-action skincare night cream,dry,$135.00 ,"fine lines,wrinkles, loss of firmness,elasticity,dryness,",https://www.sephora.com/productimages/sku/s2694511-main-zoom.jpg?imwidth=175,0.36514837167011077
234,234,face-moisturizer,https://www.sephora.com/product/kiehls-ultra-facial-oil-free-gel-cream-P470040?skuId=2452183&icid2=products%20grid:p470040:product,kiehl's since 1851,ultra facial oil-free gel cream,normal,$39.00 ,"oiliness,,,",https://www.sephora.com/productimages/sku/s2452183-main-zoom.jpg?imwidth=175,0.2886751345948129
234,234,face-moisturizer,https://www.sephora.com/product/kiehls-ultra-facial-oil-free-gel-cream-P470040?skuId=2452183&icid2=products%20grid:p470040:product,kiehl's since 1851,ultra facial oil-free gel cream,combination,$39.00 ,"oiliness,,,",https://www.sephora.com/productimages/sku/s2452183-main-zoom.jpg?imwidth=175,0.36514837167011077
234,234,face-moisturizer,https://www.sephora.com/product/kiehls-ultra-facial-oil-free-gel-cream-P470040?skuId=2452183&icid2=products%20grid:p470040:product,kiehl's since 1851,ultra facial oil-free gel cream,oily,$39.00 ,"oiliness,,,",https://www.sephora.com/productimages/sku/s2452183-main-zoom.jpg?imwidth=175,0.2886751345948129
235,235,face-moisturizer,https://www.sephora.com/product/mario-badescu-seaweed-night-cream-P440501?skuId=2185130&icid2=products%20grid:p440501:product,mario badescu,seaweed night cream,normal,$22.00 ,"dryness,,,",https://www.sephora.com/productimages/sku/s2185130-main-zoom.jpg?imwidth=612,0.2886751345948129
235,235,face-moisturizer,https://www.sephora.com/product/mario-badescu-seaweed-night-cream-P440501?skuId=2185130&icid2=products%20grid:p440501:product,mario badescu,seaweed night cream,combination,$22.00 ,"dryness,,,",https://www.sephora.com/productimages/sku/s2185130-main-zoom.jpg?imwidth=612,0.20412414523193154
235,235,face-moisturizer,https://www.sephora.com/product/mario-badescu-seaweed-night-cream-P440501?skuId=2185130&icid2=products%20grid:p440501:product,mario badescu,seaweed night cream,oily,$22.00 ,"dryness,,,",https://www.sephora.com/productimages/sku/s2185130-main-zoom.jpg?imwidth=612,0.2886751345948129
236,236,face-moisturizer,https://www.sephora.com/product/augustinus-bader-the-ultimate-soothing-cream-P482510?skuId=2533818&icid2=products%20grid:p482510:product,augustinus bader,the ultimate soothing cream refillable moisturizer,normal,$300.00 ,"fine lines,wrinkles, dryness,loss of firmness,elasticity",https://www.sephora.com/productimages/sku/s2533818-main-zoom.jpg?imwidth=612,0.3333333333333334
236,236,face-moisturizer,https://www.sephora.com/product/augustinus-bader-the-ultimate-soothing-cream-P482510?skuId=2533818&icid2=products%20grid:p482510:product,augustinus bader,the ultimate soothing cream refillable moisturizer,dry,$300.00 ,"fine lines,wrinkles, dryness,loss of firmness,elasticity",https://www.sephora.com/productimages/sku/s2533818-main-zoom.jpg?imwidth=612,0.36514837167011077
237,237,face-moisturizer,https://www.sephora.com/product/nuface-nuface-hydrating-aqua-gel-P474968?skuId=2495604&icid2=products%20grid:p474968:product,nuface,nuface® hydrating aqua gel,normal,$55.00 ,"dryness,,,",https://www.sephora.com/productimages/sku/s2495604-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.2886751345948129
237,237,face-moisturizer,https://www.sephora.com/product/nuface-nuface-hydrating-aqua-gel-P474968?skuId=2495604&icid2=products%20grid:p474968:product,nuface,nuface® hydrating aqua gel,dry,$55.00 ,"dryness,,,",https://www.sephora.com/productimages/sku/s2495604-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.4082482904638631
237,237,face-moisturizer,https://www.sephora.com/product/nuface-nuface-hydrating-aqua-gel-P474968?skuId=2495604&icid2=products%20grid:p474968:product,nuface,nuface® hydrating aqua gel,combination,$55.00 ,"dryness,,,",https://www.sephora.com/productimages/sku/s2495604-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.20412414523193154
237,237,face-moisturizer,https://www.sephora.com/product/nuface-nuface-hydrating-aqua-gel-P474968?skuId=2495604&icid2=products%20grid:p474968:product,nuface,nuface® hydrating aqua gel,oily,$55.00 ,"dryness,,,",https://www.sephora.com/productimages/sku/s2495604-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.2886751345948129
238,238,face-moisturizer,https://www.sephora.com/product/clinique-smart-clinical-md-multi-dimensional-age-transformer-duo-resculpt-revolumize-P448565?skuId=2240323&icid2=products%20grid:p448565:product,clinique,clinique smart clinical™ md multi-dimensional age transformer duo resculpt + revolumize,normal,$74.00 ,"fine lines,wrinkles, dullness,uneven texture,loss of firmness,elasticity",https://www.sephora.com/productimages/sku/s2240323-main-zoom.jpg?imwidth=175,0.1543033499620919
238,238,face-moisturizer,https://www.sephora.com/product/clinique-smart-clinical-md-multi-dimensional-age-transformer-duo-resculpt-revolumize-P448565?skuId=2240323&icid2=products%20grid:p448565:product,clinique,clinique smart clinical™ md multi-dimensional age transformer duo resculpt + revolumize,dry,$74.00 ,"fine lines,wrinkles, dullness,uneven texture,loss of firmness,elasticity",https://www.sephora.com/productimages/sku/s2240323-main-zoom.jpg?imwidth=175,0.3086066999241838
238,238,face-moisturizer,https://www.sephora.com/product/clinique-smart-clinical-md-multi-dimensional-age-transformer-duo-resculpt-revolumize-P448565?skuId=2240323&icid2=products%20grid:p448565:product,clinique,clinique smart clinical™ md multi-dimensional age transformer duo resculpt + revolumize,combination,$74.00 ,"fine lines,wrinkles, dullness,uneven texture,loss of firmness,elasticity",https://www.sephora.com/productimages/sku/s2240323-main-zoom.jpg?imwidth=175,0.25819888974716115
238,238,face-moisturizer,https://www.sephora.com/product/clinique-smart-clinical-md-multi-dimensional-age-transformer-duo-resculpt-revolumize-P448565?skuId=2240323&icid2=products%20grid:p448565:product,clinique,clinique smart clinical™ md multi-dimensional age transformer duo resculpt + revolumize,oily,$74.00 ,"fine lines,wrinkles, dullness,uneven texture,loss of firmness,elasticity",https://www.sephora.com/productimages/sku/s2240323-main-zoom.jpg?imwidth=175,0.1543033499620919
239,239,face-moisturizer,https://www.sephora.com/product/korres-santorini-grape-velvet-renewal-oil-P474340?skuId=2494177&icid2=products%20grid:p474340:product,korres,santorini grape velvet skin drink,normal,$52.00 ,"uneven texture,loss of firmness,elasticity,,,",https://www.sephora.com/productimages/sku/s2494177-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.0
239,239,face-moisturizer,https://www.sephora.com/product/korres-santorini-grape-velvet-renewal-oil-P474340?skuId=2494177&icid2=products%20grid:p474340:product,korres,santorini grape velvet skin drink,dry,$52.00 ,"uneven texture,loss of firmness,elasticity,,,",https://www.sephora.com/productimages/sku/s2494177-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.20412414523193154
239,239,face-moisturizer,https://www.sephora.com/product/korres-santorini-grape-velvet-renewal-oil-P474340?skuId=2494177&icid2=products%20grid:p474340:product,korres,santorini grape velvet skin drink,combination,$52.00 ,"uneven texture,loss of firmness,elasticity,,,",https://www.sephora.com/productimages/sku/s2494177-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.1543033499620919
239,239,face-moisturizer,https://www.sephora.com/product/korres-santorini-grape-velvet-renewal-oil-P474340?skuId=2494177&icid2=products%20grid:p474340:product,korres,santorini grape velvet skin drink,oily,$52.00 ,"uneven texture,loss of firmness,elasticity,,,",https://www.sephora.com/productimages/sku/s2494177-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.0
240,240,face-moisturizer,https://www.sephora.com/product/nourishing-rich-moisturizer-with-hyaluronic-acid-P500120?skuId=2583037&icid2=products%20grid:p500120:product,community sixty-six,nourishing rich moisturizer with hyaluronic acid,normal,$25.00 ,"dryness, dullness,uneven texture,",https://www.sephora.com/productimages/sku/s2583037-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.20412414523193154
240,240,face-moisturizer,https://www.sephora.com/product/nourishing-rich-moisturizer-with-hyaluronic-acid-P500120?skuId=2583037&icid2=products%20grid:p500120:product,community sixty-six,nourishing rich moisturizer with hyaluronic acid,dry,$25.00 ,"dryness, dullness,uneven texture,",https://www.sephora.com/productimages/sku/s2583037-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.2357022603955159
240,240,face-moisturizer,https://www.sephora.com/product/nourishing-rich-moisturizer-with-hyaluronic-acid-P500120?skuId=2583037&icid2=products%20grid:p500120:product,community sixty-six,nourishing rich moisturizer with hyaluronic acid,combination,$25.00 ,"dryness, dullness,uneven texture,",https://www.sephora.com/productimages/sku/s2583037-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.1666666666666667
241,241,face-moisturizer,https://www.sephora.com/product/the-daily-essential-duo-cream-P502235?skuId=2623585&icid2=products%20grid:p502235:product,augustinus bader,the daily essential duo the cream,combination,$315.00 ,"fine lines,wrinkles, uneven texture,loss of firmness,elasticity",https://www.sephora.com/productimages/sku/s2623585-main-zoom.jpg?imwidth=175,0.2721655269759087
241,241,face-moisturizer,https://www.sephora.com/product/the-daily-essential-duo-cream-P502235?skuId=2623585&icid2=products%20grid:p502235:product,augustinus bader,the daily essential duo the cream,oily,$315.00 ,"fine lines,wrinkles, uneven texture,loss of firmness,elasticity",https://www.sephora.com/productimages/sku/s2623585-main-zoom.jpg?imwidth=175,0.1666666666666667
242,242,face-moisturizer,https://www.sephora.com/product/herbivore-botanicals-pink-cloud-soft-moisture-cream-P474326?skuId=2379360&icid2=products%20grid:p474326:product,herbivore,pink cloud soft moisture cream,normal,$46.00 ,"fine lines,wrinkles, dryness,dullness,",https://www.sephora.com/productimages/sku/s2379360-main-zoom.jpg?pb=clean-planet-aware&imwidth=175,0.36514837167011077
242,242,face-moisturizer,https://www.sephora.com/product/herbivore-botanicals-pink-cloud-soft-moisture-cream-P474326?skuId=2379360&icid2=products%20grid:p474326:product,herbivore,pink cloud soft moisture cream,dry,$46.00 ,"fine lines,wrinkles, dryness,dullness,",https://www.sephora.com/productimages/sku/s2379360-main-zoom.jpg?pb=clean-planet-aware&imwidth=175,0.4082482904638631
242,242,face-moisturizer,https://www.sephora.com/product/herbivore-botanicals-pink-cloud-soft-moisture-cream-P474326?skuId=2379360&icid2=products%20grid:p474326:product,herbivore,pink cloud soft moisture cream,combination,$46.00 ,"fine lines,wrinkles, dryness,dullness,",https://www.sephora.com/productimages/sku/s2379360-main-zoom.jpg?pb=clean-planet-aware&imwidth=175,0.3086066999241838
243,243,face-moisturizer,https://www.sephora.com/product/lancome-mini-renergie-h-p-n-300-peptide-anti-aging-cream-with-spf-25-P510027?skuId=2741502&icid2=products%20grid:p510027:product,lancôme,mini rénergie h.p.n. 300-peptide anti-aging cream with spf 25,normal,$97.00 ,"dark spots, fine lines,wrinkles,loss of firmness,elasticity",https://www.sephora.com/productimages/sku/s2741502-main-zoom.jpg?imwidth=175,0.1666666666666667
243,243,face-moisturizer,https://www.sephora.com/product/lancome-mini-renergie-h-p-n-300-peptide-anti-aging-cream-with-spf-25-P510027?skuId=2741502&icid2=products%20grid:p510027:product,lancôme,mini rénergie h.p.n. 300-peptide anti-aging cream with spf 25,dry,$97.00 ,"dark spots, fine lines,wrinkles,loss of firmness,elasticity",https://www.sephora.com/productimages/sku/s2741502-main-zoom.jpg?imwidth=175,0.3333333333333334
